lr,iterations
0.021015935,558.0
0.02105187,559.0
0.021087807,560.0
0.02112374,561.0
0.021159677,562.0
0.021195611,563.0
0.021231547,564.0
0.021267481,565.0
0.021303417,566.0
0.021339353,567.0
0.021375287,568.0
0.021411223,569.0
0.021447157,570.0
0.021483094,571.0
0.02151903,572.0
0.021554964,573.0
0.0215909,574.0
0.021626834,575.0
0.02166277,576.0
0.021698706,577.0
0.02173464,578.0
0.021770576,579.0
0.02180651,580.0
0.021842446,581.0
0.021878382,582.0
0.021914316,583.0
0.021950252,584.0
0.021986187,585.0
0.022022123,586.0
0.022058057,587.0
0.022093993,588.0
0.022129929,589.0
0.022165863,590.0
0.022201799,591.0
0.022237733,592.0
0.022273669,593.0
0.022309605,594.0
0.02234554,595.0
0.022381475,596.0
0.02241741,597.0
0.022453345,598.0
0.022489281,599.0
0.022525216,600.0
0.022561152,601.0
0.022597086,602.0
0.022633022,603.0
0.022668958,604.0
0.022704892,605.0
0.022740828,606.0
0.022776762,607.0
0.022812698,608.0
0.022848632,609.0
0.022884568,610.0
0.022920504,611.0
0.022956438,612.0
0.022992374,613.0
0.023028309,614.0
0.023064245,615.0
0.02310018,616.0
0.023136115,617.0
0.02317205,618.0
0.023207985,619.0
0.02324392,620.0
0.023279857,621.0
0.023315791,622.0
0.023351727,623.0
0.023387661,624.0
0.023423597,625.0
0.023459533,626.0
0.023495467,627.0
0.023531403,628.0
0.023567338,629.0
0.023603274,630.0
0.023639208,631.0
0.023675144,632.0
0.02371108,633.0
0.023747014,634.0
0.02378295,635.0
0.023818884,636.0
0.02385482,637.0
0.023890756,638.0
0.02392669,639.0
0.023962626,640.0
0.02399856,641.0
0.024034496,642.0
0.024070432,643.0
0.024106367,644.0
0.024142303,645.0
0.024178237,646.0
0.024214173,647.0
0.024250109,648.0
0.024286043,649.0
0.024321979,650.0
0.024357913,651.0
0.02439385,652.0
0.024429785,653.0
0.02446572,654.0
0.024501655,655.0
0.02453759,656.0
0.024573525,657.0
0.02460946,658.0
0.024645396,659.0
0.024681332,660.0
0.024717266,661.0
0.024753202,662.0
0.024789136,663.0
0.024825072,664.0
0.024861008,665.0
0.024896942,666.0
0.024932878,667.0
0.024968812,668.0
0.025004748,669.0
0.025040684,670.0
0.025076618,671.0
0.025112554,672.0
0.025148489,673.0
0.025184425,674.0
0.02522036,675.0
0.025256295,676.0
0.02529223,677.0
0.025328165,678.0
0.025364101,679.0
0.025400035,680.0
0.025435971,681.0
0.025471907,682.0
0.025507841,683.0
0.025543777,684.0
0.025579711,685.0
0.025615647,686.0
0.025651583,687.0
0.025687518,688.0
0.025723454,689.0
0.025759388,690.0
0.025795324,691.0
0.02583126,692.0
0.025867194,693.0
0.02590313,694.0
0.025939064,695.0
0.025975,696.0
0.026010936,697.0
0.02604687,698.0
0.026082806,699.0
0.02611874,700.0
0.026154676,701.0
0.02619061,702.0
0.026226547,703.0
0.026262483,704.0
0.026298417,705.0
0.026334353,706.0
0.026370287,707.0
0.026406223,708.0
0.026442159,709.0
0.026478093,710.0
0.02651403,711.0
0.026549963,712.0
0.0265859,713.0
0.026621835,714.0
0.02665777,715.0
0.026693705,716.0
0.02672964,717.0
0.026765576,718.0
0.026801512,719.0
0.026837446,720.0
0.026873382,721.0
0.026909316,722.0
0.026945252,723.0
0.026981186,724.0
0.027017122,725.0
0.027053058,726.0
0.027088992,727.0
0.027124928,728.0
0.027160862,729.0
0.027196798,730.0
0.027232734,731.0
0.027268669,732.0
0.027304605,733.0
0.027340539,734.0
0.027376475,735.0
0.02741241,736.0
0.027448345,737.0
0.027484281,738.0
0.027520215,739.0
0.027556151,740.0
0.027592087,741.0
0.027628021,742.0
0.027663957,743.0
0.027699891,744.0
0.027735827,745.0
0.027771764,746.0
0.027807698,747.0
0.027843634,748.0
0.027879568,749.0
0.027915504,750.0
0.027951438,751.0
0.027987374,752.0
0.02802331,753.0
0.028059244,754.0
0.02809518,755.0
0.028131114,756.0
0.02816705,757.0
0.028202986,758.0
0.02823892,759.0
0.028274857,760.0
0.02831079,761.0
0.028346727,762.0
0.028382663,763.0
0.028418597,764.0
0.028454533,765.0
0.028490467,766.0
0.028526403,767.0
0.028562339,768.0
0.028598273,769.0
0.02863421,770.0
0.028670143,771.0
0.02870608,772.0
0.028742013,773.0
0.02877795,774.0
0.028813886,775.0
0.02884982,776.0
0.028885756,777.0
0.02892169,778.0
0.028957626,779.0
0.028993562,780.0
0.029029496,781.0
0.029065432,782.0
0.029101366,783.0
0.029137302,784.0
0.029173238,785.0
0.029209172,786.0
0.029245108,787.0
0.029281043,788.0
0.029316979,789.0
0.029352915,790.0
0.029388849,791.0
0.029424785,792.0
0.029460719,793.0
0.029496655,794.0
0.029532589,795.0
0.029568525,796.0
0.029604461,797.0
0.029640395,798.0
0.029676331,799.0
0.029712265,800.0
0.029748201,801.0
0.029784137,802.0
0.029820072,803.0
0.029856008,804.0
0.029891942,805.0
0.029927878,806.0
0.029963814,807.0
0.029999748,808.0
0.030035684,809.0
0.030071618,810.0
0.030107554,811.0
0.03014349,812.0
0.030179424,813.0
0.03021536,814.0
0.030251294,815.0
0.03028723,816.0
0.030323165,817.0
0.0303591,818.0
0.030395037,819.0
0.03043097,820.0
0.030466907,821.0
0.03050284,822.0
0.030538777,823.0
0.030574713,824.0
0.030610647,825.0
0.030646583,826.0
0.030682517,827.0
0.030718453,828.0
0.03075439,829.0
0.030790323,830.0
0.03082626,831.0
0.030862194,832.0
0.03089813,833.0
0.030934066,834.0
0.03097,835.0
0.031005936,836.0
0.03104187,837.0
0.031077806,838.0
0.031113742,839.0
0.031149676,840.0
0.031185612,841.0
0.031221546,842.0
0.03125748,843.0
0.03129342,844.0
0.031329352,845.0
0.031365287,846.0
0.031401224,847.0
0.03143716,848.0
0.031473093,849.0
0.03150903,850.0
0.031544965,851.0
0.0315809,852.0
0.031616833,853.0
0.03165277,854.0
0.031688705,855.0
0.03172464,856.0
0.031760577,857.0
0.03179651,858.0
0.031832445,859.0
0.03186838,860.0
0.031904317,861.0
0.03194025,862.0
0.031976186,863.0
0.032012124,864.0
0.032048058,865.0
0.032083992,866.0
0.03211993,867.0
0.032155864,868.0
0.032191798,869.0
0.032227732,870.0
0.03226367,871.0
0.032299604,872.0
0.03233554,873.0
0.032371476,874.0
0.03240741,875.0
0.032443345,876.0
0.03247928,877.0
0.032515217,878.0
0.03255115,879.0
0.032587085,880.0
0.032623023,881.0
0.032658957,882.0
0.03269489,883.0
0.03273083,884.0
0.032766763,885.0
0.032802697,886.0
0.03283863,887.0
0.03287457,888.0
0.032910503,889.0
0.032946438,890.0
0.032982375,891.0
0.03301831,892.0
0.033054244,893.0
0.03309018,894.0
0.033126116,895.0
0.03316205,896.0
0.033197984,897.0
0.033233922,898.0
0.033269856,899.0
0.03330579,900.0
0.03334173,901.0
0.033377662,902.0
0.033413596,903.0
0.03344953,904.0
0.03348547,905.0
0.033521403,906.0
0.033557337,907.0
0.033593275,908.0
0.03362921,909.0
0.033665143,910.0
0.03370108,911.0
0.033737015,912.0
0.03377295,913.0
0.033808883,914.0
0.03384482,915.0
0.033880755,916.0
0.03391669,917.0
0.033952627,918.0
0.03398856,919.0
0.034024496,920.0
0.034060434,921.0
0.034096368,922.0
0.0341323,923.0
0.034168236,924.0
0.034204174,925.0
0.034240108,926.0
0.034276042,927.0
0.03431198,928.0
0.034347914,929.0
0.03438385,930.0
0.034419782,931.0
0.03445572,932.0
0.034491654,933.0
0.03452759,934.0
0.034563527,935.0
0.03459946,936.0
0.034635395,937.0
0.034671333,938.0
0.034707267,939.0
0.0347432,940.0
0.034779135,941.0
0.034815073,942.0
0.034851007,943.0
0.03488694,944.0
0.03492288,945.0
0.034958813,946.0
0.034994747,947.0
0.03503068,948.0
0.03506662,949.0
0.035102554,950.0
0.035138488,951.0
0.035174426,952.0
0.03521036,953.0
0.035246294,954.0
0.035282232,955.0
0.035318166,956.0
0.0353541,957.0
0.035390034,958.0
0.035425972,959.0
0.035461906,960.0
0.03549784,961.0
0.03553378,962.0
0.035569713,963.0
0.035605647,964.0
0.035641585,965.0
0.03567752,966.0
0.035713453,967.0
0.035749387,968.0
0.035785325,969.0
0.03582126,970.0
0.035857193,971.0
0.03589313,972.0
0.035929065,973.0
0.035965,974.0
0.036000933,975.0
0.03603687,976.0
0.036072806,977.0
0.03610874,978.0
0.036144678,979.0
0.03618061,980.0
0.036216546,981.0
0.036252484,982.0
0.036288418,983.0
0.036324352,984.0
0.036360286,985.0
0.036396224,986.0
0.03643216,987.0
0.036468092,988.0
0.03650403,989.0
0.036539964,990.0
0.0365759,991.0
0.036611833,992.0
0.03664777,993.0
0.036683705,994.0
0.03671964,995.0
0.036755577,996.0
0.03679151,997.0
0.036827445,998.0
0.036863383,999.0
0.036899317,1000.0
0.03693525,1001.0
0.036971185,1002.0
0.037007123,1003.0
0.037043057,1004.0
0.03707899,1005.0
0.03711493,1006.0
0.037150864,1007.0
0.037186798,1008.0
0.037222736,1009.0
0.03725867,1010.0
0.037294604,1011.0
0.037330538,1012.0
0.037366476,1013.0
0.03740241,1014.0
0.037438344,1015.0
0.037474282,1016.0
0.037510216,1017.0
0.03754615,1018.0
0.037582085,1019.0
0.037618022,1020.0
0.037653957,1021.0
0.03768989,1022.0
0.03772583,1023.0
0.037761763,1024.0
0.037797697,1025.0
0.037833635,1026.0
0.03786957,1027.0
0.037905503,1028.0
0.037941437,1029.0
0.037977375,1030.0
0.03801331,1031.0
0.038049243,1032.0
0.03808518,1033.0
0.038121115,1034.0
0.03815705,1035.0
0.038192987,1036.0
0.03822892,1037.0
0.038264856,1038.0
0.03830079,1039.0
0.038336728,1040.0
0.038372662,1041.0
0.038408596,1042.0
0.038444534,1043.0
0.038480468,1044.0
0.038516402,1045.0
0.038552336,1046.0
0.038588274,1047.0
0.03862421,1048.0
0.038660143,1049.0
0.03869608,1050.0
0.038732015,1051.0
0.03876795,1052.0
0.038803887,1053.0
0.03883982,1054.0
0.038875755,1055.0
0.03891169,1056.0
0.038947627,1057.0
0.03898356,1058.0
0.039019495,1059.0
0.039055433,1060.0
0.039091367,1061.0
0.0391273,1062.0
0.039163236,1063.0
0.039199173,1064.0
0.039235108,1065.0
0.03927104,1066.0
0.03930698,1067.0
0.039342914,1068.0
0.039378848,1069.0
0.039414786,1070.0
0.03945072,1071.0
0.039486654,1072.0
0.03952259,1073.0
0.039558526,1074.0
0.03959446,1075.0
0.039630394,1076.0
0.039666332,1077.0
0.039702266,1078.0
0.0397382,1079.0
0.03977414,1080.0
0.039810073,1081.0
0.039846007,1082.0
0.03988194,1083.0
0.03991788,1084.0
0.039953813,1085.0
0.039989747,1086.0
0.040025685,1087.0
0.04006162,1088.0
0.040097553,1089.0
0.040133487,1090.0
0.040169425,1091.0
0.04020536,1092.0
0.040241294,1093.0
0.04027723,1094.0
0.040313166,1095.0
0.0403491,1096.0
0.040385038,1097.0
0.04042097,1098.0
0.040456906,1099.0
0.04049284,1100.0
0.040528778,1101.0
0.040564712,1102.0
0.040600646,1103.0
0.040636584,1104.0
0.04067252,1105.0
0.040708452,1106.0
0.04074439,1107.0
0.040780324,1108.0
0.04081626,1109.0
0.040852193,1110.0
0.04088813,1111.0
0.040924065,1112.0
0.04096,1113.0
0.040995937,1114.0
0.04103187,1115.0
0.041067805,1116.0
0.04110374,1117.0
0.041139677,1118.0
0.04117561,1119.0
0.041211545,1120.0
0.041247483,1121.0
0.041283417,1122.0
0.04131935,1123.0
0.04135529,1124.0
0.041391224,1125.0
0.041427158,1126.0
0.041463092,1127.0
0.04149903,1128.0
0.041534964,1129.0
0.0415709,1130.0
0.041606836,1131.0
0.04164277,1132.0
0.041678704,1133.0
0.04171464,1134.0
0.041750576,1135.0
0.04178651,1136.0
0.041822445,1137.0
0.041858383,1138.0
0.041894317,1139.0
0.04193025,1140.0
0.04196619,1141.0
0.042002123,1142.0
0.042038057,1143.0
0.04207399,1144.0
0.04210993,1145.0
0.042145863,1146.0
0.042181797,1147.0
0.042217735,1148.0
0.04225367,1149.0
0.042289604,1150.0
0.04232554,1151.0
0.042361476,1152.0
0.04239741,1153.0
0.042433344,1154.0
0.04246928,1155.0
0.042505216,1156.0
0.04254115,1157.0
0.042577088,1158.0
0.042613022,1159.0
0.042648956,1160.0
0.04268489,1161.0
0.04272083,1162.0
0.042756762,1163.0
0.042792697,1164.0
0.042828634,1165.0
0.04286457,1166.0
0.042900503,1167.0
0.04293644,1168.0
0.042972375,1169.0
0.04300831,1170.0
0.043044243,1171.0
0.04308018,1172.0
0.043116115,1173.0
0.04315205,1174.0
0.043187987,1175.0
0.04322392,1176.0
0.043259855,1177.0
0.04329579,1178.0
0.043331727,1179.0
0.04336766,1180.0
0.043403596,1181.0
0.043439534,1182.0
0.043475468,1183.0
0.0435114,1184.0
0.04354734,1185.0
0.043583274,1186.0
0.043619208,1187.0
0.043655142,1188.0
0.04369108,1189.0
0.043727014,1190.0
0.04376295,1191.0
0.043798886,1192.0
0.04383482,1193.0
0.043870755,1194.0
0.043906692,1195.0
0.043942627,1196.0
0.04397856,1197.0
0.044014495,1198.0
0.044050433,1199.0
0.044086367,1200.0
0.0441223,1201.0
0.04415824,1202.0
0.044194173,1203.0
0.044230107,1204.0
0.04426604,1205.0
0.04430198,1206.0
0.044337913,1207.0
0.044373848,1208.0
0.044409785,1209.0
0.04444572,1210.0
0.044481654,1211.0
0.04451759,1212.0
0.044553526,1213.0
0.04458946,1214.0
0.044625394,1215.0
0.044661332,1216.0
0.044697266,1217.0
0.0447332,1218.0
0.044769138,1219.0
0.044805072,1220.0
0.044841006,1221.0
0.044876944,1222.0
0.04491288,1223.0
0.044948813,1224.0
0.044984747,1225.0
0.045020685,1226.0
0.04505662,1227.0
0.045092553,1228.0
0.04512849,1229.0
0.045164425,1230.0
0.04520036,1231.0
0.045236293,1232.0
0.04527223,1233.0
0.045308165,1234.0
0.0453441,1235.0
0.045380037,1236.0
0.04541597,1237.0
0.045451906,1238.0
0.045487843,1239.0
0.045523778,1240.0
0.04555971,1241.0
0.045595646,1242.0
0.045631584,1243.0
0.045667518,1244.0
0.045703452,1245.0
0.04573939,1246.0
0.045775324,1247.0
0.04581126,1248.0
0.045847192,1249.0
0.04588313,1250.0
0.045919064,1251.0
0.045955,1252.0
0.045990936,1253.0
0.04602687,1254.0
0.046062805,1255.0
0.046098743,1256.0
0.046134677,1257.0
0.04617061,1258.0
0.046206545,1259.0
0.046242483,1260.0
0.046278417,1261.0
0.04631435,1262.0
0.04635029,1263.0
0.046386223,1264.0
0.046422157,1265.0
0.046458095,1266.0
0.04649403,1267.0
0.046529964,1268.0
0.046565898,1269.0
0.046601836,1270.0
0.04663777,1271.0
0.046673704,1272.0
0.04670964,1273.0
0.046745576,1274.0
0.04678151,1275.0
0.046817444,1276.0
0.046853382,1277.0
0.046889316,1278.0
0.04692525,1279.0
0.04696119,1280.0
0.046997122,1281.0
0.047033057,1282.0
0.047068994,1283.0
0.04710493,1284.0
0.047140863,1285.0
0.047176797,1286.0
0.047212735,1287.0
0.04724867,1288.0
0.047284603,1289.0
0.04732054,1290.0
0.047356475,1291.0
0.04739241,1292.0
0.047428347,1293.0
0.04746428,1294.0
0.047500215,1295.0
0.04753615,1296.0
0.047572087,1297.0
0.04760802,1298.0
0.047643956,1299.0
0.047679894,1300.0
0.047715828,1301.0
0.047751762,1302.0
0.047787696,1303.0
0.047823634,1304.0
0.04785957,1305.0
0.047895502,1306.0
0.04793144,1307.0
0.047967374,1308.0
0.04800331,1309.0
0.048039246,1310.0
0.04807518,1311.0
0.048111115,1312.0
0.04814705,1313.0
0.048182987,1314.0
0.04821892,1315.0
0.048254855,1316.0
0.048290793,1317.0
0.048326727,1318.0
0.04836266,1319.0
0.048398595,1320.0
0.048434533,1321.0
0.048470467,1322.0
0.0485064,1323.0
0.04854234,1324.0
0.048578274,1325.0
0.048614208,1326.0
0.048650146,1327.0
0.04868608,1328.0
0.048722014,1329.0
0.048757948,1330.0
0.048793886,1331.0
0.04882982,1332.0
0.048865754,1333.0
0.048901692,1334.0
0.048937626,1335.0
0.04897356,1336.0
0.0490095,1337.0
0.049045432,1338.0
0.049081367,1339.0
0.0491173,1340.0
0.04915324,1341.0
0.049189173,1342.0
0.049225107,1343.0
0.049261045,1344.0
0.04929698,1345.0
0.049332913,1346.0
0.049368847,1347.0
0.049404785,1348.0
