lr,iterations,accuracy,loss
0.032314554,4397.0,0.65323716,1.4128172
0.031712353,4398.0,0.6532105,1.4412549
0.031110149,4399.0,0.6532881,1.3550115
0.030507946,4400.0,0.65322596,1.5090734
0.029905744,4401.0,0.65317875,1.5461333
0.029303541,4402.0,0.65317416,1.4492043
0.028701337,4403.0,0.653173,1.4306661
0.028099135,4404.0,0.65320146,1.3913094
0.027496932,4405.0,0.6532015,1.4066384
0.026894728,4406.0,0.6532141,1.4375095
0.026292525,4407.0,0.65318245,1.5266664
0.025690323,4408.0,0.65312093,1.582595
0.02508812,4409.0,0.6531581,1.3619831
0.024485916,4410.0,0.65307796,1.5168493
0.023883713,4411.0,0.6530713,1.4182143
0.02328151,4412.0,0.6531317,1.2660376
0.022679308,4413.0,0.6531679,1.3997535
0.022077104,4414.0,0.65313566,1.4805549
0.021474902,4415.0,0.6531676,1.3391953
0.0208727,4416.0,0.6531258,1.5463121
0.020270497,4417.0,0.653128,1.3594855
0.019668292,4418.0,0.65312237,1.4316952
0.01906609,4419.0,0.6531218,1.4509268
0.018463887,4420.0,0.6531124,1.4839277
0.017861683,4421.0,0.65311587,1.4501787
0.01725948,4422.0,0.6531783,1.3781466
0.016657278,4423.0,0.6531643,1.470599
0.016055075,4424.0,0.65316516,1.4106566
0.015452872,4425.0,0.65315634,1.5232922
0.014850669,4426.0,0.65319896,1.3970833
0.014248466,4427.0,0.65329504,1.2587856
0.013646263,4428.0,0.65323114,1.5726284
0.01304406,4429.0,0.6532179,1.404313
0.012441857,4430.0,0.65317065,1.5330976
0.011839654,4431.0,0.653107,1.5051888
0.011237451,4432.0,0.6531069,1.3741819
0.010635247,4433.0,0.6530843,1.4667803
0.010033045,4434.0,0.6531026,1.4541732
0.009430842,4435.0,0.6530296,1.5399654
0.008828639,4436.0,0.6530589,1.3474075
0.008226436,4437.0,0.6530135,1.5215927
0.0076242327,4438.0,0.6530532,1.3430102
0.0070220297,4439.0,0.65305144,1.3690853
0.0064198268,4440.0,0.65303284,1.5087087
0.005817624,4441.0,0.65304565,1.4468589
0.005215421,4442.0,0.65305567,1.424031
0.004613218,4443.0,0.65307266,1.4061016
0.004011015,4444.0,0.65309125,1.4258792
0.003408812,4445.0,0.6530573,1.5536789
0.002806609,4446.0,0.65304005,1.4272915
0.002204406,4447.0,0.65303975,1.429026
0.001602203,4448.0,0.6530626,1.3257592
0.001,4449.0,0.6755245,1.3667578
0.0014036688,4450.0,0.6748096,1.4159005
0.0018073375,4451.0,0.66409403,1.4519619
0.0022110061,4452.0,0.6558918,1.5445366
0.0026146749,4453.0,0.6521617,1.473588
0.0030183436,4454.0,0.6514625,1.5453407
0.0034220123,4455.0,0.65491575,1.3203098
0.003825681,4456.0,0.64972746,1.5109304
0.00422935,4457.0,0.6457347,1.5929993
0.0046330187,4458.0,0.64528555,1.4935763
0.0050366875,4459.0,0.6422819,1.6234921
0.005440356,4460.0,0.6460429,1.2696818
0.005844025,4461.0,0.6459788,1.4281696
0.0062476937,4462.0,0.6469307,1.47487
0.0066513624,4463.0,0.6503467,1.1856813
0.007055031,4464.0,0.6500646,1.5298712
0.0074587,4465.0,0.65120256,1.2704475
0.007862369,4466.0,0.6504175,1.5761006
0.008266037,4467.0,0.6495858,1.4773266
0.008669706,4468.0,0.65080214,1.3040439
0.009073375,4469.0,0.65118736,1.346452
0.0094770435,4470.0,0.6515851,1.4255627
0.009880712,4471.0,0.6513213,1.5472134
0.010284381,4472.0,0.6519607,1.3878177
0.01068805,4473.0,0.65228456,1.3549931
0.011091718,4474.0,0.6519391,1.4163717
0.011495387,4475.0,0.6523692,1.4089047
0.011899056,4476.0,0.6525544,1.3988435
0.012302725,4477.0,0.6523811,1.4727949
0.012706393,4478.0,0.65176046,1.4899747
0.013110062,4479.0,0.6503578,1.586571
0.013513731,4480.0,0.6496794,1.5310991
0.0139174,4481.0,0.649877,1.3973458
0.014321068,4482.0,0.6494491,1.4544988
0.014724737,4483.0,0.6492882,1.4992156
0.015128406,4484.0,0.64987886,1.3909316
0.0155320745,4485.0,0.64978963,1.4562788
0.015935743,4486.0,0.65027064,1.4338933
0.016339412,4487.0,0.65010613,1.4563478
0.01674308,4488.0,0.6505063,1.3537734
0.01714675,4489.0,0.6508642,1.3929573
0.017550418,4490.0,0.6513772,1.3579342
0.017954087,4491.0,0.65119195,1.4606211
0.018357756,4492.0,0.6515315,1.350663
0.018761424,4493.0,0.6515687,1.3722538
0.019165093,4494.0,0.6512292,1.5565364
0.019568762,4495.0,0.6510827,1.510674
0.01997243,4496.0,0.6512308,1.41982
0.0203761,4497.0,0.6508717,1.5586561
0.020779768,4498.0,0.65088034,1.4558407
0.021183437,4499.0,0.65182936,1.2727296
0.021587105,4500.0,0.65184504,1.4976398
0.021990774,4501.0,0.6522283,1.3422172
0.022394443,4502.0,0.6522838,1.3408469
0.022798112,4503.0,0.65234137,1.4299915
0.02320178,4504.0,0.6522471,1.4607993
0.02360545,4505.0,0.652554,1.3982565
0.024009118,4506.0,0.6532508,1.2898132
0.024412787,4507.0,0.65275025,1.6038998
0.024816455,4508.0,0.652412,1.5511903
0.025220124,4509.0,0.651929,1.5302993
0.025623793,4510.0,0.6520844,1.388018
0.026027462,4511.0,0.65193486,1.4879416
0.02643113,4512.0,0.65250325,1.3115134
0.026834799,4513.0,0.65221363,1.5000279
0.027238468,4514.0,0.6524178,1.3918812
0.027642136,4515.0,0.6523164,1.5057355
0.028045805,4516.0,0.6523638,1.4391906
0.028449474,4517.0,0.6525281,1.3371209
0.028853143,4518.0,0.6519838,1.5416313
0.029256811,4519.0,0.65242857,1.4122778
0.02966048,4520.0,0.65221727,1.4806707
0.030064149,4521.0,0.6519189,1.564048
0.030467818,4522.0,0.6519813,1.4558985
0.030871486,4523.0,0.6519847,1.4692339
0.031275157,4524.0,0.65204316,1.419537
0.031678826,4525.0,0.6524483,1.3477654
0.032082494,4526.0,0.6527932,1.4155132
0.032486163,4527.0,0.65290517,1.4518976
0.03288983,4528.0,0.6528147,1.457481
0.0332935,4529.0,0.65304786,1.3284923
0.03369717,4530.0,0.653101,1.3936011
0.034100838,4531.0,0.6534587,1.3884617
0.034504507,4532.0,0.65303904,1.4978061
0.034908175,4533.0,0.6529057,1.4169793
0.035311844,4534.0,0.6532948,1.3089237
0.035715513,4535.0,0.653339,1.4470631
0.03611918,4536.0,0.653023,1.5317024
0.03652285,4537.0,0.65317065,1.3893147
0.03692652,4538.0,0.6531643,1.4827241
0.037330188,4539.0,0.65315557,1.4554785
0.037733857,4540.0,0.6531769,1.4559727
0.038137525,4541.0,0.6529935,1.5380156
0.038541194,4542.0,0.65276146,1.5009211
0.038944863,4543.0,0.65319324,1.3687255
0.03934853,4544.0,0.6532285,1.4263839
0.0397522,4545.0,0.653042,1.4918399
0.04015587,4546.0,0.6530886,1.4095422
0.040559538,4547.0,0.653093,1.3720561
0.040963206,4548.0,0.65329885,1.2879132
0.041366875,4549.0,0.653105,1.5964091
0.041770544,4550.0,0.6533562,1.3605814
0.042174213,4551.0,0.6531912,1.4769807
0.04257788,4552.0,0.6530898,1.423291
0.04298155,4553.0,0.6531929,1.3707952
0.04338522,4554.0,0.652908,1.4937208
0.043788888,4555.0,0.65311825,1.3705382
0.044192556,4556.0,0.6532012,1.3818816
0.044596225,4557.0,0.6531606,1.4240471
0.044999894,4558.0,0.6535154,1.3445936
0.045403562,4559.0,0.6536936,1.4781342
0.04580723,4560.0,0.6537804,1.5094932
0.0462109,4561.0,0.6538712,1.4123267
0.04661457,4562.0,0.65385896,1.5471096
0.047018237,4563.0,0.6541075,1.4236615
0.047421906,4564.0,0.6538611,1.4881306
0.047825575,4565.0,0.6538966,1.4539332
0.048229244,4566.0,0.65379786,1.5567702
0.048632912,4567.0,0.6539847,1.3997421
0.04903658,4568.0,0.65416616,1.4150141
0.04944025,4569.0,0.65383124,1.5948968
0.04984392,4570.0,0.6539109,1.4481338
0.050247587,4571.0,0.65384924,1.4670355
0.050651256,4572.0,0.65415055,1.3478471
0.051054925,4573.0,0.6540408,1.4204761
0.051458593,4574.0,0.6539665,1.4344171
0.051862262,4575.0,0.6540242,1.395471
0.05226593,4576.0,0.65395355,1.56093
0.0526696,4577.0,0.65401304,1.3739408
0.05307327,4578.0,0.65426844,1.2258286
0.053476937,4579.0,0.6541083,1.5057378
0.053880606,4580.0,0.6541612,1.4637866
0.054284275,4581.0,0.6541939,1.4185672
0.054687943,4582.0,0.6540834,1.4665954
0.055091612,4583.0,0.6542576,1.3614941
0.05549528,4584.0,0.65425164,1.4250945
0.05589895,4585.0,0.6542713,1.406461
0.05630262,4586.0,0.6542421,1.4882326
0.056706287,4587.0,0.65432125,1.4477304
0.057109956,4588.0,0.6545451,1.2808174
0.057513624,4589.0,0.6542555,1.5649135
0.057917293,4590.0,0.6541516,1.528286
0.058320962,4591.0,0.65383327,1.5641558
0.05872463,4592.0,0.65401345,1.4399503
0.0591283,4593.0,0.65416646,1.4259437
0.059531968,4594.0,0.654098,1.46788
0.059935637,4595.0,0.6540021,1.4305235
0.060339306,4596.0,0.65397507,1.4746513
0.060742974,4597.0,0.65375715,1.5630453
0.061146643,4598.0,0.6539239,1.3570317
0.06155031,4599.0,0.6540083,1.4350487
0.06195398,4600.0,0.6539272,1.5039208
0.06235765,4601.0,0.6537751,1.5105615
0.062761314,4602.0,0.65369505,1.6313851
0.06316499,4603.0,0.6539623,1.2961259
0.06356865,4604.0,0.653622,1.6014405
0.063972324,4605.0,0.6538868,1.2374156
0.06437599,4606.0,0.6541141,1.3674629
0.06477966,4607.0,0.65406585,1.5288848
0.06518333,4608.0,0.6540675,1.4629886
0.065587,4609.0,0.6541275,1.3657455
0.065990664,4610.0,0.6541992,1.4190892
0.06639434,4611.0,0.6540211,1.5419072
0.066798,4612.0,0.65419996,1.2941436
0.067201674,4613.0,0.65414524,1.4170688
0.06760534,4614.0,0.65426755,1.3794861
0.06800901,4615.0,0.65430135,1.4491231
0.06841268,4616.0,0.6543809,1.2722114
0.06881635,4617.0,0.65420824,1.4828117
0.069220014,4618.0,0.65436035,1.2752752
0.06962369,4619.0,0.65429497,1.443492
0.07002735,4620.0,0.6544228,1.2640132
0.070431024,4621.0,0.654289,1.431879
0.07083469,4622.0,0.65433145,1.4237839
0.07123836,4623.0,0.6540773,1.5883409
0.07164203,4624.0,0.6542048,1.3801574
0.0720457,4625.0,0.65425336,1.3869914
0.072449364,4626.0,0.6542905,1.3921044
0.072853036,4627.0,0.6543734,1.3744496
0.0732567,4628.0,0.6545656,1.344845
0.07366037,4629.0,0.6545857,1.3281366
0.07406404,4630.0,0.6544975,1.472885
0.07446771,4631.0,0.6542709,1.6060072
0.074871376,4632.0,0.65449053,1.3254706
0.07527505,4633.0,0.6545821,1.3674257
0.07567871,4634.0,0.65476155,1.3031334
0.076082386,4635.0,0.6546916,1.5866361
0.07648605,4636.0,0.6545762,1.5089728
0.07688972,4637.0,0.6545735,1.3833737
0.07729339,4638.0,0.654393,1.5911032
0.07769706,4639.0,0.65444034,1.4208487
0.078100726,4640.0,0.6545301,1.3178269
0.0785044,4641.0,0.6543669,1.467201
0.07890806,4642.0,0.6542024,1.6027606
0.079311736,4643.0,0.65433437,1.3739089
0.0797154,4644.0,0.6545706,1.3333471
0.08011907,4645.0,0.6545852,1.3785079
0.08052274,4646.0,0.65477455,1.2444848
0.08092641,4647.0,0.6546471,1.4909914
0.081330076,4648.0,0.6545877,1.4735484
0.08173375,4649.0,0.65460515,1.4064606
0.08213741,4650.0,0.6546171,1.3323584
0.082541086,4651.0,0.65458524,1.4225355
0.08294475,4652.0,0.6546226,1.377503
0.08334842,4653.0,0.6546693,1.3885103
0.08375209,4654.0,0.6547814,1.3933305
0.08415576,4655.0,0.654834,1.4029871
0.084559426,4656.0,0.65486854,1.3904963
0.0849631,4657.0,0.6549832,1.2878392
0.08536676,4658.0,0.6548206,1.5588434
0.085770436,4659.0,0.6547645,1.5557511
0.0861741,4660.0,0.6546191,1.5950804
0.08657777,4661.0,0.6547886,1.3566282
0.08698144,4662.0,0.65466815,1.5593636
0.08738511,4663.0,0.6547332,1.4210736
0.087788776,4664.0,0.6547885,1.3528656
0.08819245,4665.0,0.65481085,1.4269239
0.08859611,4666.0,0.6546682,1.493197
0.088999785,4667.0,0.6545912,1.6062676
0.08940345,4668.0,0.6547416,1.3211164
0.08980712,4669.0,0.65482473,1.3112122
0.09021079,4670.0,0.65483344,1.4962513
0.09061446,4671.0,0.65501523,1.286555
0.091018125,4672.0,0.6550423,1.4283291
0.0914218,4673.0,0.65500647,1.4332666
0.09182546,4674.0,0.6548521,1.541458
0.092229135,4675.0,0.65496016,1.3824893
0.0926328,4676.0,0.6550657,1.3460051
0.09303647,4677.0,0.6549883,1.4898199
0.09344014,4678.0,0.65500677,1.4042289
0.09384381,4679.0,0.6551621,1.3533126
0.094247475,4680.0,0.6551063,1.4442735
0.09465115,4681.0,0.6548986,1.6318586
0.09505481,4682.0,0.65476215,1.5534542
0.095458485,4683.0,0.6547119,1.4906178
0.09586215,4684.0,0.6547236,1.4142575
0.09626582,4685.0,0.65464836,1.501868
0.09666949,4686.0,0.65473413,1.3483471
0.09707316,4687.0,0.6547968,1.3224303
0.097476825,4688.0,0.6549052,1.3642197
0.0978805,4689.0,0.6549883,1.398243
0.09828416,4690.0,0.6548606,1.5794593
0.098687835,4691.0,0.6547829,1.4253638
0.0990915,4692.0,0.6547054,1.5196805
0.09949517,4693.0,0.65470624,1.4336939
0.09989884,4694.0,0.654561,1.5269583
0.10030251,4695.0,0.6545985,1.3685079
0.100706175,4696.0,0.6547216,1.3345773
0.10110985,4697.0,0.6548572,1.3200779
0.10151351,4698.0,0.65475464,1.5475835
0.101917185,4699.0,0.654847,1.3178035
0.10232085,4700.0,0.6547765,1.4748528
0.10272452,4701.0,0.6549055,1.2341143
0.10312819,4702.0,0.6548295,1.4598765
0.10353186,4703.0,0.65498227,1.3079566
0.103935525,4704.0,0.65501416,1.3680662
0.1043392,4705.0,0.6549221,1.5573344
0.10474286,4706.0,0.6548738,1.4255935
0.105146535,4707.0,0.6548343,1.4628114
0.1055502,4708.0,0.6548573,1.5501219
0.10595387,4709.0,0.6551173,1.1572942
0.10635754,4710.0,0.6550784,1.4689832
0.10676121,4711.0,0.6549464,1.5696726
0.107164875,4712.0,0.6549927,1.4046813
0.10756855,4713.0,0.65496457,1.5329025
0.10797221,4714.0,0.6551124,1.3763933
0.108375885,4715.0,0.6549765,1.6280303
0.10877955,4716.0,0.6550002,1.5029641
0.10918322,4717.0,0.65496707,1.4474319
0.10958689,4718.0,0.6549715,1.4202309
0.10999056,4719.0,0.6549801,1.4443501
0.110394225,4720.0,0.65503097,1.3301885
0.1107979,4721.0,0.65499204,1.4336988
0.11120156,4722.0,0.6550149,1.3828812
0.111605234,4723.0,0.65508634,1.4333028
0.1120089,4724.0,0.6551462,1.3999381
0.11241257,4725.0,0.6550929,1.4782377
0.11281624,4726.0,0.6550913,1.4241588
0.11321991,4727.0,0.6550923,1.4926586
0.113623574,4728.0,0.6552389,1.2844626
0.11402725,4729.0,0.6551221,1.5688322
0.11443091,4730.0,0.6551849,1.4082388
0.114834584,4731.0,0.65516156,1.571104
0.11523825,4732.0,0.6552054,1.3384974
0.11564192,4733.0,0.6552612,1.3490727
0.11604559,4734.0,0.65527844,1.4301354
0.11644926,4735.0,0.65539414,1.2705276
0.116852924,4736.0,0.65533555,1.4458677
0.1172566,4737.0,0.6553199,1.4975351
0.11766026,4738.0,0.65536743,1.4868654
0.118063934,4739.0,0.6554063,1.3786403
0.1184676,4740.0,0.65524495,1.6538984
0.11887127,4741.0,0.6551045,1.6008751
0.11927494,4742.0,0.65517855,1.3239404
0.11967861,4743.0,0.6552499,1.2470154
0.120082274,4744.0,0.6552488,1.401017
0.12048595,4745.0,0.65529865,1.3945488
0.12088961,4746.0,0.65528345,1.4124575
0.121293284,4747.0,0.65533364,1.3489885
0.12169695,4748.0,0.65523654,1.4882491
0.12210062,4749.0,0.65526015,1.4124181
0.12250429,4750.0,0.6552033,1.4548316
0.12290796,4751.0,0.6551407,1.5469801
0.123311624,4752.0,0.65522754,1.3333869
0.1237153,4753.0,0.6551674,1.4797
0.12411896,4754.0,0.65516144,1.4306129
0.124522634,4755.0,0.65523803,1.3567706
0.1249263,4756.0,0.6553256,1.444997
0.12532997,4757.0,0.6553657,1.3586825
0.12573364,4758.0,0.65541977,1.3179798
0.1261373,4759.0,0.65532935,1.6087286
0.12654097,4760.0,0.65527403,1.519584
0.12694465,4761.0,0.65529174,1.4746543
0.12734832,4762.0,0.65512276,1.6173548
0.12775198,4763.0,0.6549869,1.6294943
0.12815565,4764.0,0.65506846,1.3368487
0.12855932,4765.0,0.6551095,1.3129616
0.128963,4766.0,0.65515804,1.3719543
0.12936665,4767.0,0.6551926,1.2964883
0.12977032,4768.0,0.6552094,1.4705181
0.130174,4769.0,0.6552485,1.4357474
0.13057767,4770.0,0.6552902,1.4480022
0.13098133,4771.0,0.6553239,1.3870289
0.131385,4772.0,0.65539885,1.4051093
0.13178867,4773.0,0.65536475,1.4235623
0.13219234,4774.0,0.6553094,1.4362689
0.132596,4775.0,0.6552578,1.504032
0.13299967,4776.0,0.6552556,1.4354991
0.13340335,4777.0,0.6553235,1.3821076
0.13380702,4778.0,0.6554113,1.3439741
0.13421068,4779.0,0.65536183,1.421633
0.13461435,4780.0,0.6553914,1.4848167
0.13501802,4781.0,0.65553135,1.283825
0.1354217,4782.0,0.65553606,1.4382881
0.13582535,4783.0,0.65544176,1.5204533
0.13622902,4784.0,0.6553195,1.5438118
0.1366327,4785.0,0.6553702,1.4677222
0.13703637,4786.0,0.6554713,1.4021845
0.13744003,4787.0,0.65558136,1.2809213
0.1378437,4788.0,0.6555256,1.4779463
0.13824737,4789.0,0.6554947,1.4671164
0.13865104,4790.0,0.6554066,1.5310416
0.1390547,4791.0,0.6553736,1.5508412
0.13945837,4792.0,0.6553187,1.5424731
0.13986205,4793.0,0.6553487,1.4225458
0.14026572,4794.0,0.65538913,1.3376043
0.14066938,4795.0,0.65541106,1.4443111
0.14107305,4796.0,0.65528685,1.4655908
0.14147672,4797.0,0.6551473,1.7121303
0.1418804,4798.0,0.6551185,1.5055182
0.14228405,4799.0,0.6551066,1.4393961
0.14268772,4800.0,0.65516955,1.3248558
0.1430914,4801.0,0.6551199,1.4341414
0.14349507,4802.0,0.6551297,1.4100143
0.14389873,4803.0,0.65511113,1.5506048
0.1443024,4804.0,0.6551298,1.4076144
0.14470607,4805.0,0.65508616,1.3845681
0.14510974,4806.0,0.6550672,1.406558
0.1455134,4807.0,0.65496826,1.5482475
0.14591707,4808.0,0.6550338,1.3498725
0.14632075,4809.0,0.65512204,1.3167312
0.14672442,4810.0,0.65503377,1.4620851
0.14712808,4811.0,0.6549769,1.4922429
0.14753175,4812.0,0.6550645,1.3444444
0.14793542,4813.0,0.6550267,1.4975843
0.1483391,4814.0,0.65495515,1.467326
0.14874275,4815.0,0.65496874,1.4396465
0.14914642,4816.0,0.6549719,1.5303696
0.1495501,4817.0,0.65504426,1.3857886
0.14995377,4818.0,0.65503,1.4786803
0.15035743,4819.0,0.65505064,1.4296174
0.1507611,4820.0,0.6550565,1.4130048
0.15116477,4821.0,0.6549938,1.4936506
0.15156844,4822.0,0.65486205,1.5872769
0.1519721,4823.0,0.65492165,1.3631238
0.15237577,4824.0,0.65487397,1.4675812
0.15277945,4825.0,0.65487087,1.3909545
0.15318312,4826.0,0.65486026,1.3668623
0.15358678,4827.0,0.6547626,1.4817326
0.15399045,4828.0,0.65465003,1.6196493
0.15439412,4829.0,0.65461606,1.5289893
0.15479779,4830.0,0.6546244,1.4341029
0.15520145,4831.0,0.6544967,1.7787578
0.15560512,4832.0,0.65449053,1.4496475
0.1560088,4833.0,0.6545087,1.4318641
0.15641247,4834.0,0.6544034,1.5755911
0.15681612,4835.0,0.65440947,1.4618007
0.1572198,4836.0,0.6543967,1.3629061
0.15762347,4837.0,0.6544183,1.4355793
0.15802714,4838.0,0.65432495,1.579881
0.15843081,4839.0,0.65433764,1.373925
0.15883447,4840.0,0.6543958,1.3514931
0.15923814,4841.0,0.6544168,1.2743001
0.15964182,4842.0,0.6543163,1.6338359
0.16004549,4843.0,0.65426296,1.5222827
0.16044915,4844.0,0.6543075,1.4448333
0.16085282,4845.0,0.6543475,1.4689728
0.16125649,4846.0,0.6543904,1.3877707
0.16166016,4847.0,0.65436256,1.3883576
0.16206382,4848.0,0.6544078,1.3715801
0.1624675,4849.0,0.6544132,1.4350247
0.16287117,4850.0,0.6543457,1.5367675
0.16327484,4851.0,0.6543617,1.4490944
0.1636785,4852.0,0.6543506,1.4206183
0.16408217,4853.0,0.6543294,1.3592489
0.16448584,4854.0,0.6543938,1.3181112
0.16488951,4855.0,0.65441483,1.446686
0.16529317,4856.0,0.65445155,1.4906015
0.16569684,4857.0,0.65441245,1.5169935
0.16610052,4858.0,0.6544552,1.3888167
0.16650419,4859.0,0.65439075,1.5482723
0.16690785,4860.0,0.65440094,1.51886
0.16731152,4861.0,0.6544596,1.3885038
0.16771519,4862.0,0.6543762,1.4825001
0.16811886,4863.0,0.65444344,1.3593365
0.16852252,4864.0,0.6543881,1.5922136
0.1689262,4865.0,0.65436286,1.4800909
0.16932987,4866.0,0.6543158,1.50972
0.16973354,4867.0,0.65428025,1.5796005
0.1701372,4868.0,0.65439427,1.2293766
0.17054087,4869.0,0.65433216,1.5098041
0.17094454,4870.0,0.6543305,1.4860529
0.17134821,4871.0,0.6543379,1.5329916
0.17175187,4872.0,0.65435094,1.4959785
0.17215554,4873.0,0.6543436,1.4899673
0.17255922,4874.0,0.6543951,1.3988489
0.17296289,4875.0,0.654359,1.4733291
0.17336655,4876.0,0.65432274,1.5410199
0.17377022,4877.0,0.65428436,1.5892737
0.17417389,4878.0,0.6542527,1.4213045
0.17457756,4879.0,0.6542233,1.4985641
0.17498122,4880.0,0.6541342,1.5630177
0.1753849,4881.0,0.6541631,1.3755847
0.17578857,4882.0,0.65420735,1.3204235
0.17619224,4883.0,0.6542144,1.390343
0.1765959,4884.0,0.6542553,1.3933667
0.17699957,4885.0,0.6542213,1.448331
0.17740324,4886.0,0.654359,1.2488092
0.17780691,4887.0,0.65427893,1.6122129
0.17821057,4888.0,0.65415996,1.4936757
0.17861424,4889.0,0.6541595,1.405139
0.17901792,4890.0,0.654144,1.4901763
0.17942159,4891.0,0.65411115,1.4117699
0.17982525,4892.0,0.65410894,1.4109728
0.18022892,4893.0,0.65416795,1.3857585
0.18063259,4894.0,0.6541872,1.4125232
0.18103626,4895.0,0.6542032,1.4121114
0.18143992,4896.0,0.654192,1.3826197
0.1818436,4897.0,0.6542585,1.3128295
0.18224727,4898.0,0.65429276,1.4170437
0.18265094,4899.0,0.6542208,1.5240728
0.1830546,4900.0,0.65428525,1.3478184
0.18345827,4901.0,0.6542489,1.4550095
0.18386194,4902.0,0.6542874,1.4324962
0.18426561,4903.0,0.6542702,1.530513
0.18466927,4904.0,0.6542583,1.4516084
0.18507294,4905.0,0.654295,1.3811188
0.18547662,4906.0,0.65424186,1.4613969
0.18588029,4907.0,0.65428185,1.3464254
0.18628395,4908.0,0.65430874,1.3614352
0.18668762,4909.0,0.65429366,1.5404856
0.18709129,4910.0,0.6542377,1.481993
0.18749496,4911.0,0.6541794,1.5678135
0.18789862,4912.0,0.65422976,1.3039236
0.1883023,4913.0,0.6542202,1.4845206
0.18870597,4914.0,0.65429753,1.3263857
0.18910964,4915.0,0.6542371,1.5719534
0.1895133,4916.0,0.65423,1.4352802
0.18991697,4917.0,0.6542153,1.4748824
0.19032064,4918.0,0.6542063,1.4470792
0.19072431,4919.0,0.65413165,1.5047417
0.19112797,4920.0,0.6541049,1.4707768
0.19153164,4921.0,0.6541315,1.4257847
0.19193532,4922.0,0.6541443,1.4195988
0.19233899,4923.0,0.65418315,1.3855044
0.19274265,4924.0,0.654203,1.4105726
0.19314632,4925.0,0.6542047,1.5041227
0.19354999,4926.0,0.6543053,1.2942982
0.19395366,4927.0,0.65434843,1.3653018
0.19435732,4928.0,0.65438426,1.3027561
0.194761,4929.0,0.65434754,1.5523543
0.19516467,4930.0,0.6543454,1.4816118
0.19556834,4931.0,0.6543639,1.4217863
0.195972,4932.0,0.65445125,1.3289092
0.19637567,4933.0,0.6544416,1.4383534
0.19677934,4934.0,0.6543916,1.5191084
0.19718301,4935.0,0.6544096,1.4789739
0.19758667,4936.0,0.65438575,1.5453713
0.19799034,4937.0,0.65442264,1.3534974
0.19839402,4938.0,0.6543795,1.5714974
0.19879769,4939.0,0.6543764,1.4095688
0.19920135,4940.0,0.65432703,1.5186921
0.19960502,4941.0,0.6542708,1.5749791
0.20000869,4942.0,0.65427613,1.4545642
0.20041236,4943.0,0.6542964,1.4549658
0.20081602,4944.0,0.65427333,1.4534814
0.2012197,4945.0,0.6541955,1.5884193
0.20162337,4946.0,0.65416354,1.5486366
0.20202704,4947.0,0.6541356,1.3660294
0.2024307,4948.0,0.6542387,1.3165522
0.20283437,4949.0,0.65426445,1.3867699
0.20323804,4950.0,0.65430206,1.3810381
0.20364171,4951.0,0.65423924,1.5418184
0.20404537,4952.0,0.6542295,1.495319
0.20444904,4953.0,0.6542316,1.4341902
0.20485272,4954.0,0.6541664,1.5708476
0.20525639,4955.0,0.6541392,1.3877854
0.20566005,4956.0,0.65414226,1.3667042
0.20606372,4957.0,0.654236,1.3247641
0.20646739,4958.0,0.6542938,1.3220223
0.20687106,4959.0,0.65426505,1.487198
0.20727472,4960.0,0.6541997,1.4805073
0.20767839,4961.0,0.654236,1.3264722
0.20808206,4962.0,0.6541983,1.5724221
0.20848574,4963.0,0.6542168,1.420049
0.2088894,4964.0,0.6542151,1.4290733
0.20929307,4965.0,0.6541931,1.4633646
0.20969674,4966.0,0.65420127,1.4732379
0.21010041,4967.0,0.65423506,1.3849891
0.21050407,4968.0,0.6542158,1.4815732
0.21090774,4969.0,0.6541553,1.5466864
0.21131141,4970.0,0.65415835,1.4291074
0.21171509,4971.0,0.6541322,1.4294305
0.21211874,4972.0,0.6541459,1.444489
0.21252242,4973.0,0.65420026,1.3445811
0.21292609,4974.0,0.6541738,1.4872888
0.21332976,4975.0,0.65416765,1.5477533
0.21373342,4976.0,0.65431714,1.1716417
0.21413709,4977.0,0.65432835,1.4305723
0.21454076,4978.0,0.65434027,1.4076835
0.21494444,4979.0,0.6542908,1.4826636
0.2153481,4980.0,0.6543014,1.3968391
0.21575177,4981.0,0.6542843,1.4515295
0.21615544,4982.0,0.6543137,1.3680633
0.21655911,4983.0,0.6543515,1.36848
0.21696277,4984.0,0.65434694,1.4086908
0.21736644,4985.0,0.6544091,1.2775924
0.21777011,4986.0,0.6543943,1.4047517
0.21817379,4987.0,0.6543628,1.4082904
0.21857744,4988.0,0.6543595,1.4375845
0.21898112,4989.0,0.654354,1.4193987
0.21938479,4990.0,0.6542981,1.601208
0.21978846,4991.0,0.6543038,1.4181648
0.22019212,4992.0,0.65430874,1.3987588
0.22059579,4993.0,0.654326,1.4321355
0.22099946,4994.0,0.6543271,1.4489602
0.22140314,4995.0,0.6542925,1.4200411
0.2218068,4996.0,0.6542991,1.4146569
0.22221047,4997.0,0.65425706,1.4861857
0.22261414,4998.0,0.65427685,1.3876072
0.22301781,4999.0,0.6543178,1.3287022
0.22342147,5000.0,0.65430886,1.5408076
0.22382514,5001.0,0.65424997,1.5355016
0.22422881,5002.0,0.6542367,1.4480596
0.22463249,5003.0,0.6542254,1.4680685
0.22503614,5004.0,0.65424955,1.3425323
0.22543982,5005.0,0.6393939,1.4550911
0.22584349,5006.0,0.65227616,1.4043851
0.22624716,5007.0,0.65507996,1.3646756
