lr,iterations
0.29836422,663.0
0.2988134,664.0
0.29926258,665.0
0.2997118,666.0
0.30016097,667.0
0.30061015,668.0
0.30105937,669.0
0.30150855,670.0
0.30195773,671.0
0.30240694,672.0
0.30285612,673.0
0.3033053,674.0
0.3037545,675.0
0.3042037,676.0
0.30465287,677.0
0.30510208,678.0
0.30555126,679.0
0.30600044,680.0
0.30644965,681.0
0.30689883,682.0
0.307348,683.0
0.30779722,684.0
0.3082464,685.0
0.30869558,686.0
0.3091448,687.0
0.30959398,688.0
0.31004316,689.0
0.31049237,690.0
0.31094155,691.0
0.31139073,692.0
0.31183994,693.0
0.31228912,694.0
0.3127383,695.0
0.3131875,696.0
0.3136367,697.0
0.31408587,698.0
0.31453508,699.0
0.31498426,700.0
0.31543344,701.0
0.31588265,702.0
0.31633183,703.0
0.316781,704.0
0.31723022,705.0
0.3176794,706.0
0.3181286,707.0
0.3185778,708.0
0.31902698,709.0
0.31947616,710.0
0.31992537,711.0
0.32037455,712.0
0.32082373,713.0
0.32127294,714.0
0.32172212,715.0
0.3221713,716.0
0.3226205,717.0
0.3230697,718.0
0.32351887,719.0
0.32396808,720.0
0.32441726,721.0
0.32486644,722.0
0.32531565,723.0
0.32576483,724.0
0.32621402,725.0
0.32666323,726.0
0.3271124,727.0
0.3275616,728.0
0.3280108,729.0
0.32845998,730.0
0.32890916,731.0
0.32935837,732.0
0.32980755,733.0
0.33025673,734.0
0.33070594,735.0
0.33115512,736.0
0.3316043,737.0
0.3320535,738.0
0.3325027,739.0
0.3329519,740.0
0.33340108,741.0
0.33385026,742.0
0.33429947,743.0
0.33474866,744.0
0.33519784,745.0
0.33564705,746.0
0.33609623,747.0
0.3365454,748.0
0.33699462,749.0
0.3374438,750.0
0.33789298,751.0
0.3383422,752.0
0.33879137,753.0
0.33924055,754.0
0.33968976,755.0
0.34013894,756.0
0.34058812,757.0
0.34103733,758.0
0.3414865,759.0
0.3419357,760.0
0.3423849,761.0
0.3428341,762.0
0.34328327,763.0
0.34373248,764.0
0.34418166,765.0
0.34463084,766.0
0.34508005,767.0
0.34552923,768.0
0.3459784,769.0
0.34642762,770.0
0.3468768,771.0
0.34732598,772.0
0.3477752,773.0
0.34822437,774.0
0.34867355,775.0
0.34912276,776.0
0.34957194,777.0
0.35002112,778.0
0.35047033,779.0
0.3509195,780.0
0.3513687,781.0
0.3518179,782.0
0.3522671,783.0
0.35271627,784.0
0.35316548,785.0
0.35361466,786.0
0.35406384,787.0
0.35451305,788.0
0.35496223,789.0
0.3554114,790.0
0.35586062,791.0
0.3563098,792.0
0.35675898,793.0
0.3572082,794.0
0.35765737,795.0
0.35810655,796.0
0.35855576,797.0
0.35900494,798.0
0.35945413,799.0
0.35990334,800.0
0.36035252,801.0
0.3608017,802.0
0.3612509,803.0
0.3617001,804.0
0.36214927,805.0
0.36259848,806.0
0.36304766,807.0
0.36349684,808.0
0.36394605,809.0
0.36439523,810.0
0.3648444,811.0
0.36529362,812.0
0.3657428,813.0
0.36619198,814.0
0.3666412,815.0
0.36709037,816.0
0.36753955,817.0
0.36798877,818.0
0.36843795,819.0
0.36888713,820.0
0.36933634,821.0
0.36978552,822.0
0.3702347,823.0
0.3706839,824.0
0.3711331,825.0
0.37158227,826.0
0.37203148,827.0
0.37248066,828.0
0.37292984,829.0
0.37337905,830.0
0.37382823,831.0
0.37427744,832.0
0.37472662,833.0
0.3751758,834.0
0.375625,835.0
0.3760742,836.0
0.37652338,837.0
0.3769726,838.0
0.37742177,839.0
0.37787095,840.0
0.37832016,841.0
0.37876934,842.0
0.37921852,843.0
0.37966773,844.0
0.3801169,845.0
0.3805661,846.0
0.3810153,847.0
0.38146448,848.0
0.38191366,849.0
0.38236287,850.0
0.38281205,851.0
0.38326123,852.0
0.38371044,853.0
0.38415962,854.0
0.3846088,855.0
0.38505802,856.0
0.3855072,857.0
0.38595638,858.0
0.3864056,859.0
0.38685477,860.0
0.38730395,861.0
0.38775316,862.0
0.38820234,863.0
0.38865152,864.0
0.38910073,865.0
0.3895499,866.0
0.3899991,867.0
0.3904483,868.0
0.39089748,869.0
0.39134666,870.0
0.39179587,871.0
0.39224505,872.0
0.39269423,873.0
0.39314345,874.0
0.39359263,875.0
0.3940418,876.0
0.39449102,877.0
0.3949402,878.0
0.39538938,879.0
0.3958386,880.0
0.39628777,881.0
0.39673695,882.0
0.39718616,883.0
0.39763534,884.0
0.39808452,885.0
0.39853373,886.0
0.3989829,887.0
0.3994321,888.0
0.3998813,889.0
0.40033048,890.0
0.40077966,891.0
0.40122887,892.0
0.40167806,893.0
0.40212724,894.0
0.40257645,895.0
0.40302563,896.0
0.4034748,897.0
0.40392402,898.0
0.4043732,899.0
0.40482238,900.0
0.4052716,901.0
0.40572077,902.0
0.40616995,903.0
0.40661916,904.0
0.40706834,905.0
0.40751752,906.0
0.40796673,907.0
0.4084159,908.0
0.4088651,909.0
0.4093143,910.0
0.4097635,911.0
0.41021267,912.0
0.41066188,913.0
0.41111106,914.0
0.41156024,915.0
0.41200945,916.0
0.41245863,917.0
0.4129078,918.0
0.41335702,919.0
0.4138062,920.0
0.4142554,921.0
0.4147046,922.0
0.41515377,923.0
0.41560298,924.0
0.41605216,925.0
0.41650134,926.0
0.41695055,927.0
0.41739973,928.0
0.4178489,929.0
0.41829813,930.0
0.4187473,931.0
0.4191965,932.0
0.4196457,933.0
0.42009488,934.0
0.42054406,935.0
0.42099327,936.0
0.42144245,937.0
0.42189163,938.0
0.42234084,939.0
0.42279002,940.0
0.4232392,941.0
0.4236884,942.0
0.4241376,943.0
0.42458677,944.0
0.42503598,945.0
0.42548516,946.0
0.42593434,947.0
0.42638355,948.0
0.42683274,949.0
0.42728192,950.0
0.42773113,951.0
0.4281803,952.0
0.4286295,953.0
0.4290787,954.0
0.42952788,955.0
0.42997706,956.0
0.43042627,957.0
0.43087545,958.0
0.43132463,959.0
0.43177384,960.0
0.43222302,961.0
0.4326722,962.0
0.4331214,963.0
0.4335706,964.0
0.43401977,965.0
0.43446898,966.0
0.43491817,967.0
0.43536735,968.0
0.43581656,969.0
0.43626574,970.0
0.43671492,971.0
0.43716413,972.0
0.4376133,973.0
0.4380625,974.0
0.4385117,975.0
0.43896088,976.0
0.43941006,977.0
0.43985927,978.0
0.44030845,979.0
0.44075763,980.0
0.44120684,981.0
0.44165602,982.0
0.4421052,983.0
0.4425544,984.0
0.4430036,985.0
0.44345278,986.0
0.443902,987.0
0.44435117,988.0
0.44480035,989.0
0.44524956,990.0
0.44569874,991.0
0.44614792,992.0
0.44659713,993.0
0.4470463,994.0
0.4474955,995.0
0.4479447,996.0
0.44839388,997.0
0.44884306,998.0
0.44929227,999.0
0.44974145,1000.0
0.45019063,1001.0
0.45063984,1002.0
0.45108902,1003.0
0.4515382,1004.0
0.45198742,1005.0
0.4524366,1006.0
0.45288578,1007.0
0.453335,1008.0
0.45378417,1009.0
0.45423338,1010.0
0.45468256,1011.0
0.45513174,1012.0
0.45558095,1013.0
0.45603013,1014.0
0.4564793,1015.0
0.45692852,1016.0
0.4573777,1017.0
0.45782688,1018.0
0.4582761,1019.0
0.45872527,1020.0
0.45917445,1021.0
0.45962366,1022.0
0.46007285,1023.0
0.46052203,1024.0
0.46097124,1025.0
0.46142042,1026.0
0.4618696,1027.0
0.4623188,1028.0
0.462768,1029.0
0.46321717,1030.0
0.46366638,1031.0
0.46411556,1032.0
0.46456474,1033.0
0.46501395,1034.0
0.46546313,1035.0
0.4659123,1036.0
0.46636152,1037.0
0.4668107,1038.0
0.46725988,1039.0
0.4677091,1040.0
0.46815827,1041.0
0.46860746,1042.0
0.46905667,1043.0
0.46950585,1044.0
0.46995503,1045.0
0.47040424,1046.0
0.47085342,1047.0
0.4713026,1048.0
0.4717518,1049.0
0.472201,1050.0
0.47265017,1051.0
0.47309938,1052.0
0.47354856,1053.0
0.47399774,1054.0
0.47444695,1055.0
0.47489613,1056.0
0.4753453,1057.0
0.47579452,1058.0
0.4762437,1059.0
0.4766929,1060.0
0.4771421,1061.0
0.47759128,1062.0
0.47804046,1063.0
0.47848967,1064.0
0.47893885,1065.0
0.47938803,1066.0
0.47983724,1067.0
0.48028642,1068.0
0.4807356,1069.0
0.4811848,1070.0
0.481634,1071.0
0.48208317,1072.0
0.48253238,1073.0
0.48298156,1074.0
0.48343074,1075.0
0.48387995,1076.0
0.48432913,1077.0
0.4847783,1078.0
0.48522753,1079.0
0.4856767,1080.0
0.4861259,1081.0
0.4865751,1082.0
0.48702428,1083.0
0.48747346,1084.0
0.48792267,1085.0
0.48837185,1086.0
0.48882103,1087.0
0.48927024,1088.0
0.48971942,1089.0
0.4901686,1090.0
0.4906178,1091.0
0.491067,1092.0
0.49151617,1093.0
0.49196538,1094.0
0.49241456,1095.0
0.49286374,1096.0
0.49331295,1097.0
0.49376214,1098.0
0.49421132,1099.0
0.49466053,1100.0
0.4951097,1101.0
0.49555892,1102.0
0.4960081,1103.0
0.49645728,1104.0
0.4969065,1105.0
0.49735567,1106.0
0.49780485,1107.0
0.49825406,1108.0
0.49870324,1109.0
0.49915242,1110.0
0.49960163,1111.0
0.5000508,1112.0
0.5005,1113.0
0.5009492,1114.0
0.5013984,1115.0
0.50184757,1116.0
0.50229675,1117.0
0.5027459,1118.0
0.50319517,1119.0
0.50364435,1120.0
0.5040935,1121.0
0.5045427,1122.0
0.5049919,1123.0
0.50544107,1124.0
0.5058903,1125.0
0.5063395,1126.0
0.5067887,1127.0
0.50723785,1128.0
0.50768703,1129.0
0.5081362,1130.0
0.50858545,1131.0
0.50903463,1132.0
0.5094838,1133.0
0.509933,1134.0
0.5103822,1135.0
0.51083136,1136.0
0.5112806,1137.0
0.5117298,1138.0
0.51217896,1139.0
0.51262814,1140.0
0.5130773,1141.0
0.5135265,1142.0
0.51397574,1143.0
0.5144249,1144.0
0.5148741,1145.0
0.5153233,1146.0
0.51577246,1147.0
0.5162217,1148.0
0.5166709,1149.0
0.51712006,1150.0
0.51756924,1151.0
0.5180184,1152.0
0.5184676,1153.0
0.51891685,1154.0
0.519366,1155.0
0.5198152,1156.0
0.5202644,1157.0
0.52071357,1158.0
0.52116275,1159.0
0.521612,1160.0
0.52206117,1161.0
0.52251035,1162.0
0.52295953,1163.0
0.5234087,1164.0
0.5238579,1165.0
0.52430713,1166.0
0.5247563,1167.0
0.5252055,1168.0
0.5256547,1169.0
0.52610385,1170.0
0.52655303,1171.0
0.5270023,1172.0
0.52745146,1173.0
0.52790064,1174.0
0.5283498,1175.0
0.528799,1176.0
0.5292482,1177.0
0.5296974,1178.0
0.5301466,1179.0
0.5305958,1180.0
0.53104496,1181.0
0.53149414,1182.0
0.5319433,1183.0
0.53239256,1184.0
0.53284174,1185.0
0.5332909,1186.0
0.5337401,1187.0
0.5341893,1188.0
0.53463846,1189.0
0.5350877,1190.0
0.5355369,1191.0
0.53598607,1192.0
0.53643525,1193.0
0.5368844,1194.0
0.5373336,1195.0
0.53778285,1196.0
0.538232,1197.0
0.5386812,1198.0
0.5391304,1199.0
0.5395796,1200.0
0.54002875,1201.0
0.540478,1202.0
0.5409272,1203.0
0.54137635,1204.0
0.54182553,1205.0
0.5422747,1206.0
0.5427239,1207.0
0.54317313,1208.0
0.5436223,1209.0
0.5440715,1210.0
0.5445207,1211.0
0.54496986,1212.0
0.54541904,1213.0
0.5458683,1214.0
0.54631746,1215.0
0.54676664,1216.0
0.5472158,1217.0
0.547665,1218.0
0.5481142,1219.0
0.5485634,1220.0
0.5490126,1221.0
0.5494618,1222.0
0.54991096,1223.0
0.55036014,1224.0
0.5508093,1225.0
0.55125856,1226.0
0.55170774,1227.0
0.5521569,1228.0
0.5526061,1229.0
0.5530553,1230.0
0.55350447,1231.0
0.5539537,1232.0
0.5544029,1233.0
0.55485207,1234.0
0.55530125,1235.0
0.5557504,1236.0
0.55619967,1237.0
0.55664885,1238.0
0.55709803,1239.0
0.5575472,1240.0
0.5579964,1241.0
0.5584456,1242.0
0.5588948,1243.0
0.559344,1244.0
0.5597932,1245.0
0.56024235,1246.0
0.56069154,1247.0
0.5611407,1248.0
0.56158996,1249.0
0.56203914,1250.0
0.5624883,1251.0
0.5629375,1252.0
0.5633867,1253.0
0.56383586,1254.0
0.5642851,1255.0
0.5647343,1256.0
0.56518346,1257.0
0.56563264,1258.0
0.5660818,1259.0
0.566531,1260.0
0.56698024,1261.0
0.5674294,1262.0
0.5678786,1263.0
0.5683278,1264.0
0.56877697,1265.0
0.56922615,1266.0
0.5696754,1267.0
0.57012457,1268.0
0.57057375,1269.0
0.5710229,1270.0
0.5714721,1271.0
0.5719213,1272.0
0.5723705,1273.0
0.5728197,1274.0
0.5732689,1275.0
0.5737181,1276.0
0.57416725,1277.0
0.57461643,1278.0
0.5750657,1279.0
0.57551485,1280.0
0.57596403,1281.0
0.5764132,1282.0
0.5768624,1283.0
0.5773116,1284.0
0.5777608,1285.0
0.57821,1286.0
0.5786592,1287.0
0.57910836,1288.0
0.57955754,1289.0
0.5800067,1290.0
0.58045596,1291.0
0.58090514,1292.0
0.5813543,1293.0
0.5818035,1294.0
0.5822527,1295.0
0.58270186,1296.0
0.5831511,1297.0
0.5836003,1298.0
0.58404946,1299.0
0.58449864,1300.0
0.5849478,1301.0
0.585397,1302.0
0.58584625,1303.0
0.5862954,1304.0
0.5867446,1305.0
0.5871938,1306.0
0.58764297,1307.0
0.58809215,1308.0
0.5885414,1309.0
0.58899057,1310.0
0.58943975,1311.0
0.58988893,1312.0
0.5903381,1313.0
0.5907873,1314.0
0.59123653,1315.0
0.5916857,1316.0
0.5921349,1317.0
0.5925841,1318.0
0.59303325,1319.0
0.59348243,1320.0
0.5939317,1321.0
0.59438086,1322.0
0.59483004,1323.0
0.5952792,1324.0
0.5957284,1325.0
0.59617764,1326.0
0.5966268,1327.0
0.597076,1328.0
0.5975252,1329.0
0.59797436,1330.0
0.59842354,1331.0
0.5988728,1332.0
0.59932196,1333.0
0.59977114,1334.0
0.6002203,1335.0
0.6006695,1336.0
0.6011187,1337.0
0.6015679,1338.0
0.6020171,1339.0
0.6024663,1340.0
0.60291547,1341.0
0.60336465,1342.0
0.6038138,1343.0
0.60426307,1344.0
0.60471225,1345.0
0.6051614,1346.0
0.6056106,1347.0
0.6060598,1348.0
0.606509,1349.0
0.6069582,1350.0
0.6074074,1351.0
0.6078566,1352.0
0.60830575,1353.0
0.60875493,1354.0
0.6092041,1355.0
0.60965335,1356.0
0.61010253,1357.0
0.6105517,1358.0
0.6110009,1359.0
0.6114501,1360.0
0.61189926,1361.0
0.6123485,1362.0
